Vancouver,temp
mist,285.52
mist,287.13
mist,287.34
fog,287.52
light intensity drizzle,287.52
mist,287.61
mist,286.16
mist,287.14
overcast clouds,286.61
overcast clouds,287.54
scattered clouds,288.37
broken clouds,289.01
overcast clouds,289.98
broken clouds,289.81
sky is clear,290.46
scattered clouds,290.63
sky is clear,290.49
few clouds,290.31
sky is clear,290.37
sky is clear,288.56
sky is clear,286.32
sky is clear,286.87
broken clouds,284.69
sky is clear,286.35
overcast clouds,286.05
overcast clouds,283.7
overcast clouds,284.75
broken clouds,284.6
broken clouds,284.75
scattered clouds,284.3
light rain,285.17
light rain,285.94
light rain,285.8
overcast clouds,286.66
broken clouds,287.15
overcast clouds,287.64
broken clouds,288.65
proximity shower rain,289.14
broken clouds,289.14
few clouds,289.53
scattered clouds,289.35
broken clouds,288.94
broken clouds,288.54
broken clouds,287.96
overcast clouds,286.94
light rain,287.13
light rain,286.66
light rain,286.16
light rain,285.68
light rain,285.13
light rain,284.63
light rain,284.66
light rain,284.66
light rain,283.97
light intensity shower rain,284.8
light intensity shower rain,285.67
overcast clouds,286.48
overcast clouds,287.34
light rain,288.17
light intensity shower rain,288.7
proximity shower rain,289.31
proximity shower rain,289.35
light rain,289.5
overcast clouds,289.84
proximity shower rain,289.69
proximity shower rain,289.15
overcast clouds,288.84
overcast clouds,287.83
overcast clouds,287.33
light rain,286.97
light rain,286.63
light rain,286.14
light rain,285.96
light rain,285.55
light rain,284.79
light rain,285.74
light rain,285.27
light rain,284.78
light rain,284.79
light rain,285.28
fog,285.78
fog,286.93
fog,286.76
fog,287.09
fog,287.13
mist,287.34
light rain,287.93
mist,287.96
shower rain,287.91
light rain,287.71
proximity shower rain,287.74
proximity shower rain,287.52
mist,286.96
light rain,287.92
light rain,287.54
mist,287.35
light rain,286.95
mist,287.14
light rain,286.15
light rain,285.75
light rain,286.35
scattered clouds,285.5
scattered clouds,285.61
overcast clouds,286.29
overcast clouds,287.33
broken clouds,287.46
broken clouds,289.54
broken clouds,290.75
sky is clear,291.13
proximity shower rain,291.33
few clouds,291.52
sky is clear,292.13
few clouds,292.13
sky is clear,291.34
sky is clear,291.62
sky is clear,290.61
overcast clouds,288.66
sky is clear,286.42
sky is clear,285.56
broken clouds,285.23
sky is clear,285.07
sky is clear,284.42
sky is clear,285.1
overcast clouds,285.13
sky is clear,285.3
sky is clear,284.51
few clouds,283.94
sky is clear,284.95
sky is clear,285.94
sky is clear,286.95
sky is clear,287.62
broken clouds,288.14
few clouds,288.47
haze,288.63
broken clouds,288.99
overcast clouds,288.48
light rain,288.31
proximity shower rain,287.64
light intensity shower rain,286.82
proximity shower rain,286.5
proximity shower rain,286.27
scattered clouds,286.73
light rain,286.54
light rain,286.32
light intensity shower rain,285.27
light rain,285.71
light rain,285.94
light rain,285.93
mist,285.74
mist,284.27
mist,284.8
mist,285.13
mist,285.63
light rain,285.98
light rain,286.48
light rain,287.16
mist,287.33
light rain,287.68
light rain,287.67
light rain,288.16
light rain,288.15
light rain,288.31
fog,288.31
fog,288.14
mist,287.36
light rain,286.33
light rain,286.63
light rain,285.95
light rain,286.55
light rain,285.94
light rain,286.13
light rain,286.13
light rain,285.12
light rain,285.65
mist,286.64
overcast clouds,287.82
sky is clear,288.49
sky is clear,289.15
light intensity shower rain,289.52
light intensity shower rain,290.04
overcast clouds,290.33
sky is clear,291.53
sky is clear,292.56
sky is clear,292.22
sky is clear,292.54
sky is clear,292.21
sky is clear,292.04
sky is clear,290.46
sky is clear,289.03
light rain,288.13
light rain,287.46
light rain,286.79
light rain,286.97
light rain,286.97
light rain,286.95
light rain,286.99
light rain,288.13
overcast clouds,287.31
broken clouds,288.48
overcast clouds,289.64
proximity shower rain,290.51
proximity shower rain,291.18
proximity shower rain,291.17
proximity shower rain,291.67
thunderstorm with light rain,291.2
light rain,290.85
few clouds,291.65
sky is clear,292.51
sky is clear,292.69
sky is clear,292.86
sky is clear,291.71
sky is clear,291.17
sky is clear,289.73
light rain,287.16
light rain,286.13
light rain,285.74
light rain,286.73
light rain,284.31
light rain,284.72
light rain,284.53
light rain,284.74
sky is clear,285.48
overcast clouds,287.33
sky is clear,288.34
broken clouds,288.97
scattered clouds,287.744
scattered clouds,287.744
broken clouds,290.86
scattered clouds,291.69
overcast clouds,292.19
sky is clear,292.37
sky is clear,292.36
sky is clear,291.87
sky is clear,291.85
sky is clear,291.85
sky is clear,290.6
sky is clear,290.02
sky is clear,289.32
overcast clouds,286.92
sky is clear,287.46
sky is clear,285.56
few clouds,284.36
sky is clear,283.34
sky is clear,282.74
sky is clear,283.28
sky is clear,284.4
scattered clouds,286.14
few clouds,287.62
sky is clear,288.46
sky is clear,288.82
sky is clear,289.53
sky is clear,289.97
sky is clear,292.36
sky is clear,292.8
sky is clear,292.95
sky is clear,294.81
light rain,294.83
sky is clear,294.5
sky is clear,293.33
sky is clear,291.6745843
sky is clear,289.68
sky is clear,287.16
sky is clear,286.44
sky is clear,285.74
sky is clear,285.26
sky is clear,285.1
light rain,284.94
sky is clear,283.95
sky is clear,283.78
overcast clouds,284.8
sky is clear,288.3
sky is clear,290.16
sky is clear,291.34
sky is clear,292.82
sky is clear,293.82
sky is clear,292.99
sky is clear,295.02
sky is clear,295.54
sky is clear,296.21
sky is clear,296.56
sky is clear,296.89
sky is clear,294.6
sky is clear,294.03
sky is clear,291.77
sky is clear,290.34
sky is clear,287.34
sky is clear,286.66
sky is clear,286
sky is clear,285.66
sky is clear,284.99
sky is clear,285.29
sky is clear,285.31
sky is clear,284.8
sky is clear,287.64
sky is clear,290
sky is clear,292.49
sky is clear,294.02
sky is clear,294.13
sky is clear,294.86
haze,296.28
light rain,296.65
sky is clear,297.46
sky is clear,298.61
sky is clear,298.6
scattered clouds,298.01
sky is clear,297.48
light rain,296.4
sky is clear,294.2
sky is clear,291.77
sky is clear,290.2
light rain,289.72
sky is clear,288.68
sky is clear,288.65
sky is clear,287.5
sky is clear,287
sky is clear,287.16
sky is clear,287.64
heavy intensity rain,287.73
light rain,290.14
light rain,291.88
light intensity drizzle,292.74
light rain,294.26
sky is clear,295.49
sky is clear,295.49
sky is clear,296.5
sky is clear,296.79
sky is clear,297.35
sky is clear,297.79
sky is clear,297.64
sky is clear,297.07
sky is clear,295.51
overcast clouds,294.11
sky is clear,293.62
overcast clouds,291.22
sky is clear,291.21
sky is clear,290.35
mist,289.82
mist,288.8
sky is clear,288.29
mist,287.81
sky is clear,287.82
sky is clear,288.87
sky is clear,289.5
sky is clear,291.17
sky is clear,291.37
sky is clear,293.16
light rain,292.35
sky is clear,292.69
sky is clear,293.35
sky is clear,294.57
sky is clear,294.73
moderate rain,294.71
moderate rain,293.87
moderate rain,293.43
heavy intensity rain,292.16
light rain,290.89
light rain,288.88
sky is clear,287.1
sky is clear,286.64
sky is clear,287.12
sky is clear,286.95
sky is clear,286.73
sky is clear,285.93
sky is clear,285.91
sky is clear,286.53
mist,285.66
few clouds,287.47
sky is clear,288.56
sky is clear,288.83
haze,289.71
sky is clear,289.99
sky is clear,291.01
sky is clear,291.01
sky is clear,291.51
sky is clear,292.34
sky is clear,292.66
sky is clear,292.65
sky is clear,294.42
sky is clear,292.97
sky is clear,291.42
light rain,291.32
sky is clear,289.08
sky is clear,288.57
sky is clear,287.24
sky is clear,286.58
sky is clear,285.91
sky is clear,286.73
broken clouds,286.56
scattered clouds,285.42
broken clouds,285.26
overcast clouds,286.12
overcast clouds,287.47
overcast clouds,288.47
overcast clouds,288.98
broken clouds,289.5
overcast clouds,289.9
sky is clear,290.8
sky is clear,291.48
sky is clear,293.25
sky is clear,293.53
few clouds,293.38
sky is clear,294.48
sky is clear,294.32
sky is clear,293.15
sky is clear,291.63
overcast clouds,289.86
light intensity drizzle,289.08
light rain,288.49
sky is clear,289.14
sky is clear,288.95
sky is clear,288.13
scattered clouds,287.55
sky is clear,287.29
sky is clear,286.51
sky is clear,287.64
sky is clear,289.2
sky is clear,290.67
sky is clear,291.22
scattered clouds,292.52
scattered clouds,293.09
scattered clouds,294.1
light rain,294.76
sky is clear,295.97
light rain,296.19
sky is clear,295.88
sky is clear,295.73
sky is clear,295.07
sky is clear,293.58
sky is clear,292.04
broken clouds,290.95
light rain,290.15
broken clouds,288.96
sky is clear,288.4
sky is clear,287.78
light rain,287.34
scattered clouds,286.96
scattered clouds,286.53
overcast clouds,286.5
broken clouds,288.96
overcast clouds,289.68
light rain,291.86
moderate rain,292.42
light rain,291.36
broken clouds,294.42
sky is clear,295.91
sky is clear,296.9
sky is clear,297.59
sky is clear,297.87
sky is clear,297.71
sky is clear,297.38
sky is clear,295.91
light rain,293.13
sky is clear,292.88
light rain,289.28
light rain,288
light rain,287.75
sky is clear,288.2
sky is clear,287.18
sky is clear,285.66
sky is clear,286.39
sky is clear,286.55
fog,286.4
broken clouds,286.61
sky is clear,287.8
sky is clear,288.14
haze,288.82
haze,289.82
sky is clear,290.66
sky is clear,291.15
sky is clear,292.15
sky is clear,292.31
few clouds,292.97
few clouds,293.32
few clouds,293.14
scattered clouds,293.38
sky is clear,292.1
sky is clear,290.83
scattered clouds,289.59
scattered clouds,288.76
scattered clouds,288.1
sky is clear,287.44
sky is clear,288.6029394
sky is clear,289.830316
sky is clear,291.0576927
sky is clear,292.2850694
sky is clear,294.15
sky is clear,287.31
sky is clear,288.49
sky is clear,289.48
sky is clear,290.99
sky is clear,291.65
sky is clear,292.64
sky is clear,293.47
sky is clear,293.8
scattered clouds,294.84
haze,295
few clouds,295.3
sky is clear,296.1
haze,295.04
moderate rain,293.02
sky is clear,291.59
sky is clear,289.99
sky is clear,288.98
sky is clear,288.48
sky is clear,287.97
sky is clear,287.15
broken clouds,287.59
sky is clear,287.71
sky is clear,287.78
overcast clouds,287.14
light rain,287.97
light rain,288.98
sky is clear,289.83
few clouds,290.31
scattered clouds,291.3
sky is clear,291.81
sky is clear,292.67
sky is clear,293.17
sky is clear,295
sky is clear,295.03
sky is clear,294.71
light rain,293.46
few clouds,293.5
sky is clear,291.76
sky is clear,290.45
sky is clear,288.7
sky is clear,287.96
sky is clear,287.95
sky is clear,286.96
sky is clear,286.46
sky is clear,286.3
sky is clear,285.8
sky is clear,285.76
sky is clear,286.5
light rain,287.41
light rain,288.97
light rain,290.48
overcast clouds,291.03
sky is clear,292.03
sky is clear,293.19
sky is clear,293.7
sky is clear,295.04
sky is clear,295.38
sky is clear,296.98
sky is clear,296.56
sky is clear,296.01
scattered clouds,295.17
sky is clear,294.02
light rain,292.02
light rain,289.35
sky is clear,289.32
sky is clear,288.47
sky is clear,288.11
mist,287.59
mist,286.45
light rain,286.43
mist,285.59
mist,284.79
mist,288.32
sky is clear,290.01
broken clouds,291.53
sky is clear,292.97
haze,293.86
haze,295.21
haze,297.15
haze,297.62
haze,298.21
haze,298.74
sky is clear,298.54
sky is clear,298.01
sky is clear,298.37
sky is clear,296.68
sky is clear,294.82
sky is clear,291.78
sky is clear,290.75
sky is clear,291.33
sky is clear,290.52
sky is clear,289.74
sky is clear,288.93
sky is clear,287.45
sky is clear,287.95
sky is clear,287.48
sky is clear,288.99
sky is clear,290.67
sky is clear,292.31
sky is clear,293.47
sky is clear,294.49
sky is clear,295.18
sky is clear,295.86
sky is clear,296.87
sky is clear,297.53
sky is clear,300.34
light rain,297.64
light rain,297.48
light rain,296.21
light rain,295.04
sky is clear,292.61
sky is clear,291.77
sky is clear,290.79
sky is clear,290.29
sky is clear,288.97
sky is clear,289.14
sky is clear,288.96
sky is clear,288.48
sky is clear,287.98
sky is clear,289.12
sky is clear,289.49
sky is clear,292.1
sky is clear,291.82
sky is clear,292.65
sky is clear,291.81
light rain,292.17
light rain,292.71
light rain,294.68
light rain,294.76
sky is clear,295.1
light rain,295.28
scattered clouds,294.79
sky is clear,293.97
scattered clouds,292.26
sky is clear,290.83
sky is clear,289.59
broken clouds,288.43
sky is clear,287.94
sky is clear,287.27
broken clouds,286.94
sky is clear,286.78
scattered clouds,287.09
few clouds,285.95
sky is clear,286.14
sky is clear,287.63
sky is clear,289.33
sky is clear,290.83
sky is clear,291.83
sky is clear,292.52
sky is clear,293.37
sky is clear,294.36
sky is clear,295.53
sky is clear,295.69
sky is clear,296.71
scattered clouds,296.3
sky is clear,297.18
sky is clear,295.84
sky is clear,294.16
sky is clear,292.99
sky is clear,291.53
sky is clear,290.74
sky is clear,290.34
sky is clear,289.56
sky is clear,288.75
sky is clear,288.35
sky is clear,287.82
sky is clear,288.55
sky is clear,288.65
sky is clear,288.97
few clouds,289.35
sky is clear,291.32
sky is clear,291.83
sky is clear,292.49
sky is clear,293.14
overcast clouds,294.47
scattered clouds,295.32
sky is clear,295.15
broken clouds,295.49
broken clouds,295.84
sky is clear,296.98
sky is clear,295.98
sky is clear,293.99
sky is clear,292.8
sky is clear,291.22
sky is clear,290.39
sky is clear,289.74
few clouds,289.31
overcast clouds,288.81
sky is clear,288.41
scattered clouds,288.13
sky is clear,287.59
sky is clear,287.29
sky is clear,288.5630898
sky is clear,289.98
sky is clear,290.81
sky is clear,291.32
sky is clear,292
sky is clear,292.6251279
sky is clear,293.31
light intensity shower rain,293.18
sky is clear,292.68
overcast clouds,292.66
overcast clouds,291.65
broken clouds,291.74
sky is clear,291.32
broken clouds,291.33
scattered clouds,289.95
scattered clouds,287.94
sky is clear,287.34
sky is clear,286.74
sky is clear,285.93
few clouds,284.92
scattered clouds,284.74
scattered clouds,284.55
sky is clear,286.81
broken clouds,284.8
overcast clouds,286.31
overcast clouds,287.79
sky is clear,289.31
sky is clear,289.98
sky is clear,290.96
sky is clear,291.98
sky is clear,292.98
sky is clear,293.15
sky is clear,293.82
sky is clear,294.5
few clouds,294.66
few clouds,294.48
few clouds,293.64
broken clouds,292.31
broken clouds,290.64
broken clouds,289.33
scattered clouds,289.76
scattered clouds,289.07
sky is clear,287.36
few clouds,286.93
few clouds,286.32
few clouds,286.13
few clouds,286.54
few clouds,286.65
sky is clear,287.95
scattered clouds,289.65
broken clouds,290.99
broken clouds,291.98
few clouds,292.8
broken clouds,293.29
few clouds,294.16
sky is clear,294.66
sky is clear,296.31
scattered clouds,296.39
sky is clear,296.28
light rain,296.13
light rain,294.72
light rain,293.16
light rain,291.7
moderate rain,290.61
light rain,290.28
light rain,290.12
broken clouds,289.64
broken clouds,289.47
scattered clouds,288.96
scattered clouds,288.81
overcast clouds,288.8
overcast clouds,289.85
overcast clouds,290.14
overcast clouds,289.96
overcast clouds,291.7
broken clouds,293.27
broken clouds,293.37
broken clouds,294.25
broken clouds,294.67
broken clouds,295.4
sky is clear,295.53
sky is clear,293.98
proximity thunderstorm,294.55
sky is clear,293.97
sky is clear,293.13
light rain,292.14
sky is clear,290.72
sky is clear,288.95
sky is clear,288.56
sky is clear,287.75
sky is clear,287.54
sky is clear,286.96
mist,285.71
mist,285.56
mist,285.17
sky is clear,285.13
sky is clear,286.48
light rain,288
sky is clear,289.12
sky is clear,290.8
sky is clear,291.51
sky is clear,292.69
sky is clear,293.52
sky is clear,294.21
sky is clear,294.84
sky is clear,296.1
sky is clear,295.98
sky is clear,296
sky is clear,295.83
scattered clouds,294.34
scattered clouds,292.14
sky is clear,290.44
sky is clear,289.77
sky is clear,289.61
broken clouds,288.77
scattered clouds,288.42
broken clouds,288.42
scattered clouds,287.59
sky is clear,287.15
sky is clear,287.65
sky is clear,288.48
sky is clear,289.99
sky is clear,291.5
sky is clear,292.82
sky is clear,293.65
sky is clear,294.98
sky is clear,295.83
sky is clear,295.98
scattered clouds,296.27
scattered clouds,295.99
scattered clouds,295.71
broken clouds,294.82
scattered clouds,294.19
sky is clear,292.73
scattered clouds,291.15
broken clouds,290.83
sky is clear,290.47
sky is clear,290
sky is clear,288.97
moderate rain,288.15
moderate rain,288.31
moderate rain,287.62
moderate rain,287.93
moderate rain,287.8
broken clouds,289.83
proximity shower rain,290.75
light rain,290.45
light rain,291.45
broken clouds,291.63
sky is clear,292.46
few clouds,293.11
light rain,294.91
thunderstorm,294.27
proximity shower rain,295.12
sky is clear,294.34
broken clouds,295.13
sky is clear,294.15
sky is clear,292.27
light rain,291.11
light rain,289.94
sky is clear,289.24
sky is clear,288.75
thunderstorm,287.9
mist,287.75
sky is clear,287.09
sky is clear,285.74
proximity thunderstorm,284.13
proximity thunderstorm,284.95
sky is clear,287.11
sky is clear,289.14
scattered clouds,290.13
sky is clear,291.99
sky is clear,293.2
sky is clear,293.81
sky is clear,294.62
sky is clear,295.24
broken clouds,295.19
sky is clear,295.81
sky is clear,296.2
sky is clear,296
sky is clear,295.41
sky is clear,293.97
scattered clouds,291.58
scattered clouds,289.71
scattered clouds,289.16
scattered clouds,288.38
scattered clouds,287.67
scattered clouds,287.59
few clouds,286.41
few clouds,285.65
sky is clear,285.44
sky is clear,285.49
sky is clear,288.32
sky is clear,289.94
sky is clear,291.58
sky is clear,293.4
few clouds,293.76
sky is clear,295.23
sky is clear,295.57
sky is clear,296.63
few clouds,297.2
sky is clear,297.64
sky is clear,298.01
sky is clear,297.79
sky is clear,296.38
sky is clear,295.6
sky is clear,293.74
sky is clear,291.93
sky is clear,290.91
few clouds,290.42
few clouds,289.88
sky is clear,288.66
few clouds,288.39
few clouds,287.16
few clouds,286.9
sky is clear,287.14
few clouds,288.36
sky is clear,289.95
sky is clear,291.16
sky is clear,292.34
sky is clear,293.61
sky is clear,294.18
sky is clear,295.58
sky is clear,295.99
sky is clear,296.01
broken clouds,295.96
overcast clouds,295.56
overcast clouds,295.16
broken clouds,294.55
sky is clear,293.56
broken clouds,291.94
overcast clouds,291.41
overcast clouds,290.62
overcast clouds,290.63
overcast clouds,290.39
overcast clouds,289.88
light rain,289.63
broken clouds,289.68
overcast clouds,289.15
light intensity shower rain,289.15
light intensity shower rain,289.57
light intensity shower rain,290.37
light intensity shower rain,290.17
light intensity shower rain,291.39
broken clouds,292.33
few clouds,293.56
overcast clouds,293.96
overcast clouds,295.18
broken clouds,295.6
overcast clouds,295.17
overcast clouds,294.97
overcast clouds,294.37
overcast clouds,294.4
broken clouds,292.81
few clouds,291.81
sky is clear,290.69
sky is clear,289.95
sky is clear,288.91
broken clouds,288.2
overcast clouds,287.65
sky is clear,287.4
sky is clear,287.13
sky is clear,286.67
sky is clear,286.75
scattered clouds,287.91
broken clouds,289.33
few clouds,290.36
proximity shower rain,291.16
light rain,291.56
light intensity shower rain,291.96
light intensity shower rain,292.96
light intensity shower rain,292.59
light intensity shower rain,292.18
light intensity shower rain,292.37
light intensity shower rain,292.18
overcast clouds,291.99
overcast clouds,291.99
broken clouds,291.39
light rain,291.01
light intensity shower rain,290.46
light intensity shower rain,290.19
light intensity shower rain,290.19
light intensity shower rain,290.19
light intensity shower rain,290.17
light intensity shower rain,289.42
mist,289.19
light rain,288.91
mist,289.15
mist,289.34
overcast clouds,290.15
mist,290.34
light rain,290.55
light rain,291.54
light rain,292.72
light intensity drizzle,293.54
light intensity shower rain,293.55
overcast clouds,293.77
overcast clouds,293.74
overcast clouds,294.18
sky is clear,294.15
overcast clouds,294.19
overcast clouds,293.4
overcast clouds,292.57
overcast clouds,292.19
scattered clouds,291.91
overcast clouds,290.94
overcast clouds,290.94
broken clouds,290.72
overcast clouds,290.2
scattered clouds,290.2
overcast clouds,290.17
mist,290.15
mist,290.15
overcast clouds,290.37
overcast clouds,290.98
overcast clouds,292.01
overcast clouds,292.81
broken clouds,293.81
light rain,294.61
light rain,294.81
sky is clear,295.22
light rain,295.44
sky is clear,295.84
sky is clear,294.81
sky is clear,294.64
sky is clear,292.48
sky is clear,290.23
sky is clear,288.94
sky is clear,288.18
sky is clear,287.7
sky is clear,287.3
light rain,288.3
light rain,287.81
sky is clear,287.31
sky is clear,286.78
light rain,287.28
light rain,288.09
few clouds,289.74
broken clouds,291.36
light rain,292.77
scattered clouds,293.99
light rain,294.6
light rain,295.21
light rain,295.61
light rain,296.4
scattered clouds,296.62
scattered clouds,295.98
few clouds,297.03
few clouds,296.22
sky is clear,295.22
sky is clear,292.37
sky is clear,289.64
sky is clear,289.62
sky is clear,288.84
sky is clear,288.6
sky is clear,288.12
sky is clear,288.63
sky is clear,288.38
few clouds,287.84
scattered clouds,287.1
few clouds,289.62
few clouds,291.35
few clouds,292.17
few clouds,293.36
few clouds,293.98
few clouds,295.19
few clouds,295.99
sky is clear,296.01
few clouds,296.43
sky is clear,298.84
few clouds,298.78
sky is clear,298.7
sky is clear,297.29
sky is clear,295.12
sky is clear,292.8
sky is clear,291.14
sky is clear,290.15
sky is clear,289.18
sky is clear,288.66
sky is clear,287.88
sky is clear,287.92
sky is clear,287.54
sky is clear,286.65
sky is clear,286.34
few clouds,287.14
sky is clear,288.95
scattered clouds,290.54
broken clouds,292.13
broken clouds,293.12
few clouds,294.33
broken clouds,295.54
sky is clear,296.17
sky is clear,293.72
sky is clear,293.77
broken clouds,295.72
sky is clear,294.96
broken clouds,294.74
sky is clear,293.96
broken clouds,291.95
sky is clear,290.41
few clouds,290.13
few clouds,289.13
few clouds,288.9
broken clouds,288.13
sky is clear,287.38
sky is clear,286.92
few clouds,286.9
few clouds,286.34
broken clouds,287.15
overcast clouds,288.78
overcast clouds,290.37
sky is clear,290.96
sky is clear,291.54
scattered clouds,292.53
few clouds,293.33
sky is clear,293.53
sky is clear,293.93
sky is clear,294.3
few clouds,293.92
sky is clear,293.93
few clouds,293.14
sky is clear,291.77
sky is clear,290.17
few clouds,289.17
few clouds,288.17
sky is clear,287.69
sky is clear,286.91
sky is clear,286.93
sky is clear,285.89
sky is clear,285.63
few clouds,284.89
fog,284.53
broken clouds,285.92
few clouds,287.14
few clouds,289.13
few clouds,291.14
few clouds,290.95
few clouds,292.58
few clouds,293.57
few clouds,294.77
few clouds,295.16
sky is clear,295.59
few clouds,296.57
few clouds,296.57
sky is clear,294.97
scattered clouds,293.93
sky is clear,292.16
few clouds,290.13
sky is clear,289.68
sky is clear,288.65
sky is clear,288.4
sky is clear,287.89
sky is clear,286.65
sky is clear,286.65
sky is clear,286.15
sky is clear,284.72
sky is clear,286.76
few clouds,289.15
sky is clear,290.37
few clouds,291.94
few clouds,293.52
sky is clear,293.94
sky is clear,295.34
few clouds,296.14
few clouds,297.13
few clouds,297.34
few clouds,297.13
sky is clear,296.57
few clouds,296.34
few clouds,295.14
sky is clear,293.38
sky is clear,292.19
few clouds,291.42
few clouds,290.68
few clouds,289.92
sky is clear,289.42
sky is clear,288.92
sky is clear,288.65
scattered clouds,288.92
scattered clouds,288.16
scattered clouds,288.55
scattered clouds,290.75
scattered clouds,291.97
scattered clouds,293.14
scattered clouds,294.13
scattered clouds,295.52
few clouds,296.16
few clouds,296.58
few clouds,297.16
few clouds,297.37
few clouds,297.57
sky is clear,297.19
sky is clear,296.16
sky is clear,294.76
sky is clear,292.76
sky is clear,290.88
sky is clear,289.9
sky is clear,289.13
sky is clear,288.38
sky is clear,287.38
sky is clear,286.9
sky is clear,286.11
sky is clear,285.61
sky is clear,286.33
few clouds,288.93
sky is clear,290.93
sky is clear,292.33
few clouds,293.56
few clouds,294.78
few clouds,295.99
few clouds,296.8
sky is clear,297.46
few clouds,298
few clouds,298.59
few clouds,297.98
smoke,299.21
broken clouds,297.8
scattered clouds,296.2
scattered clouds,293.76
few clouds,291.84
few clouds,291.08
scattered clouds,290.35
scattered clouds,289.88
few clouds,288.83
few clouds,290.04
few clouds,289.56
few clouds,289.05
few clouds,289.49
sky is clear,289.89
overcast clouds,291.93
overcast clouds,292.75
overcast clouds,294.18
overcast clouds,295.42
overcast clouds,296.41
overcast clouds,297.03
overcast clouds,298.22
sky is clear,298.66
overcast clouds,298.83
smoke,299.4
overcast clouds,300.03
smoke,298.61
smoke,296.19
smoke,294.79
broken clouds,292.12
broken clouds,291.37
broken clouds,290.89
broken clouds,291.07
overcast clouds,291.31
broken clouds,289.81
broken clouds,289.81
broken clouds,289.55
mist,290.36
smoke,290.78
smoke,291.93
haze,293.37
haze,295.19
haze,297.22
haze,298.69
sky is clear,294.15
haze,300.07
haze,300.95
haze,301.13
haze,301.36
haze,301.11
haze,299.31
smoke,296.51
sky is clear,294.634
haze,290.17
haze,289.06
mist,292.1
mist,291.4
mist,291.14
mist,290.85
mist,290.31
mist,289.51
mist,290.58
haze,291.29
haze,292.34
smoke,294.2
haze,295.42
haze,296.83
haze,297.88
haze,298.65
haze,299.69
haze,300.31
haze,300.45
haze,301.03
haze,300.01
haze,298.99
haze,297.21
haze,294.98
haze,292.41
smoke,291.15
smoke,291.15
smoke,290.67
haze,290.41
smoke,291.15
smoke,290.11
broken clouds,289.07
smoke,288.92
haze,289.28
haze,290.72
haze,292.37
haze,293.37
haze,294.38
haze,295.2
haze,296.22
haze,296.96
haze,297.42
haze,297.62
haze,297.63
haze,297.03
haze,296.83
haze,295.02
haze,292.99
haze,291.67
smoke,291.14
smoke,290.84
smoke,290.09
smoke,289.61
smoke,289.42
smoke,288.9
smoke,288.42
smoke,287.93
haze,288.75
haze,289.13
haze,290.36
haze,291.34
haze,292.58
haze,293.32
haze,294.34
haze,294.92
haze,295.36
haze,295.52
haze,295.52
haze,294.52
haze,293.94
haze,292.57
haze,291.16
haze,290.13
overcast clouds,290.13
overcast clouds,289.13
overcast clouds,289.13
overcast clouds,288.65
overcast clouds,287.61
overcast clouds,287.65
fog,287.16
mist,286.9
fog,287.14
fog,288.53
fog,290.18
fog,291.74
fog,293.16
fog,294
fog,295.78
haze,297
haze,297.6
haze,298.4
haze,298.2
haze,297.4
haze,295.99
haze,293.8
haze,291.97
haze,290.15
smoke,290.12
smoke,289.39
smoke,289.18
smoke,288.4
smoke,287.92
smoke,287.13
smoke,287.11
mist,286.93
haze,286.91
haze,288.92
haze,290.73
haze,292.74
haze,293.76
haze,295.78
haze,296.8
haze,297.42
haze,297.86
haze,297.82
haze,297.61
haze,297.61
haze,296.61
haze,294.61
haze,292.38
haze,290.86
smoke,290.39
smoke,290.62
smoke,289.36
smoke,288.65
smoke,288.39
smoke,288.09
smoke,287.84
mist,287.92
haze,288.91
mist,290.12
mist,291.61
haze,292.89
haze,294.37
haze,295.79
haze,297.05
haze,297.8
haze,298.46
haze,298.82
haze,298.44
haze,298.23
haze,296.8
haze,294.99
mist,293.35
mist,291.63
smoke,291.2
smoke,290.65
smoke,289.62
smoke,289.41
smoke,289.14
smoke,288.15
mist,287.83
mist,287.52
mist,287.92
haze,290.12
haze,292.14
haze,293.37
haze,295.56
haze,296.19
haze,296.96
haze,299
haze,299.61
haze,298.97
haze,299.81
haze,297.71
haze,298.19
haze,295.96
haze,293.41
haze,292.67
haze,292.16
smoke,290.87
smoke,290.14
smoke,289.38
smoke,289.15
smoke,288.38
smoke,288.12
fog,287.51
haze,287.92
haze,289.75
haze,291.33
haze,293.33
haze,294.6
haze,296.32
haze,297.89
haze,298.81
haze,300
haze,300.02
haze,300.19
haze,299.22
haze,298
haze,295.6
haze,293.36
haze,292.12
smoke,291.4
smoke,290.12
smoke,290.12
smoke,289.12
smoke,288.63
smoke,288.12
smoke,287.36
fog,287.12
mist,287.32
mist,288.31
haze,290.38
haze,291.92
haze,293.29
haze,295.46
haze,296.1
haze,297.11
haze,297.72
haze,297.88
haze,297.41
haze,295.89
haze,294.4
haze,293.46
haze,291.61
sky is clear,289.89
sky is clear,288.41
sky is clear,288.66
sky is clear,288.41
sky is clear,288.4
scattered clouds,287.95
sky is clear,287.14
sky is clear,287.42
light rain,287.78
sky is clear,288.15
sky is clear,288.75
sky is clear,289.75
sky is clear,290.76
broken clouds,291.61
few clouds,292.39
sky is clear,293.99
sky is clear,294.98
sky is clear,294.8
sky is clear,294.98
sky is clear,294.38
sky is clear,293.81
overcast clouds,292.58
light rain,291.98
light rain,291.8
light rain,291.39
light rain,290.43
light rain,289.17
mist,288.9
mist,288.66
mist,288.39
mist,288.65
